Time,BlockedArrivalTime,BufferUtilizationMean,CraneManipulations,CraneUtilizationMean,DeliveredBlocks,HandoverUtilizationMean,LeadTimeMean,ServiceLevelMean,TardinessMean,TotalBlocksOnTime,UpstreamUtilizationMean
2153000,0.0,0.7688375969082711,191,0.7975778968406716,52,0.14143340653918537,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2154000,0.0,0.769003868551708,192,0.7976718840402287,52,0.1413677422297051,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2155000,0.0,0.7690127804776721,192,0.797765784001348,52,0.1413021388648164,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2156000,0.0,0.7690127804776721,192,0.7978595968454345,52,0.14123659635971245,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2157000,0.0,0.7690643769491302,192,0.7979533226936681,52,0.1411711146297437,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2158000,0.0,0.7690643769491302,192,0.7980469616670042,52,0.14110569359041752,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2159000,0.0,0.7691239495214955,192,0.7981405138861737,52,0.1410403331573979,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2160000,0.0,0.7691239495214955,192,0.7982339794716842,52,0.1409750332465049,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2161000,0.0,0.7691239495214955,192,0.7983273585438202,52,0.1409097937737145,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2162000,0.0,0.7691239495214955,192,0.7984206512226435,52,0.14084461465515805,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2163000,0.0,0.7692517780404444,193,0.798513857627994,52,0.1407794958071221,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2164000,0.0,0.7692517780404444,193,0.7986069778794899,52,0.1407144371460479,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2165000,0.0,0.7693046618483573,193,0.7987000120965283,52,0.14064943858853107,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2166000,0.0,0.7693046618483573,193,0.7987929603982861,52,0.1405845000513213,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2167000,0.0,0.7693046618483573,193,0.7988858229037199,52,0.14051962145132196,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2168000,0.0,0.7693046618483573,193,0.7989785997315669,52,0.1404548027055897,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2169000,0.0,0.7693046618483573,193,0.7990712910003455,52,0.14039004373133415,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2170000,0.0,0.769436228131717,193,0.7991638968283551,52,0.14032534444591763,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2171000,0.0,0.769436228131717,193,0.7992564173336775,52,0.14026070476685462,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2172000,0.0,0.7695108377761574,193,0.7989471495898849,52,0.14019612461181158,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2173000,0.0,0.7695108377761574,193,0.7985794320828205,52,0.14013160389860652,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2174000,0.0,0.7695108377761574,193,0.7982120529059199,52,0.14006714254520866,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2175000,0.0,0.7695108377761574,193,0.7983048409224276,52,0.1400027404697381,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2176000,0.0,0.7696894436199784,194,0.7983975436448529,52,0.13993839759046547,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2177000,0.0,0.7696894436199784,194,0.7984901611907502,52,0.13987411382581155,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2178000,0.0,0.7696894436199784,194,0.7985826936774575,52,0.13980988909434697,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2179000,0.0,0.7697528441358346,194,0.7986751412220974,52,0.13974572331479182,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2180000,0.0,0.7698053302511007,194,0.798497133057339,52,0.1396816164060154,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2181000,0.0,0.7698053302511007,194,0.7981309708882941,52,0.13961756828703575,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2182000,0.0,0.7698053302511007,194,0.7977651443830226,52,0.1395535788770194,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2183000,0.0,0.7698053302511007,194,0.7978449791133784,52,0.139489648095281,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2184000,0.0,0.7699614721442071,195,0.7979375528082812,52,0.13942577586128296,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2185000,0.0,0.7699850762967025,195,0.798030041756673,52,0.1393619620946352,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2186000,0.0,0.7699850762967025,195,0.7981224460748725,52,0.13929820671509466,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2187000,0.0,0.7699850762967025,195,0.7982147658789852,52,0.1392345096425651,1378.6282500000002,0.8113207547169811,52.69926923076923,84,1.0
2188000,0.0,0.7700921610357991,195,0.7983070012849045,53,0.13918728303593633,1371.4665471698115,0.8148148148148148,51.70494339622642,84,1.0
2189000,0.0,0.7700921610357991,195,0.7983991524083119,53,0.1395805483310368,1371.4665471698115,0.8148148148148148,51.70494339622642,84,1.0
2190000,0.0,0.7700921610357991,195,0.7984912193646778,53,0.13997345446097698,1371.4665471698115,0.8148148148148148,51.70494339622642,84,1.0
2191000,0.0,0.7701596816317956,195,0.7982648633541954,53,0.14036600191756507,1371.4665471698115,0.8148148148148148,51.70494339622642,84,1.0
2192000,0.0,0.7701596816317956,195,0.7979006448886043,53,0.14075819119171176,1371.4665471698115,0.8148148148148148,51.70494339622642,84,1.0
2193000,0.0,0.7701596816317956,195,0.7975367586300257,53,0.1411500227734323,1371.4665471698115,0.8148148148148148,51.70494339622642,84,1.0
2194000,0.0,0.7701596816317956,195,0.7976290508320806,53,0.14154149715184852,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2195000,0.0,0.7701596816317956,195,0.7977212589302809,53,0.14153566053899053,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2196000,0.0,0.7701596816317956,195,0.7978133830395374,53,0.1414712056035658,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2197000,0.0,0.7703394659898516,196,0.7979054232745514,53,0.14140680934660593,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2198000,0.0,0.7703619089114454,196,0.7979973797498155,53,0.14134247168801786,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2199000,0.0,0.7703619089114454,196,0.7980892525796143,53,0.14127819254785423,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2200000,0.0,0.7703989694064866,196,0.7981810418780241,53,0.14121397184631304,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2201000,0.0,0.7703989694064866,196,0.798272747758914,53,0.1411498095037373,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2202000,0.0,0.7704448986858057,196,0.7983643703359464,53,0.14108570544061474,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2203000,0.0,0.7704809427956426,197,0.7984559097225773,53,0.14102165957757754,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2204000,0.0,0.7705060497271794,197,0.7985473660320566,53,0.1409576718354018,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2205000,0.0,0.7705060497271794,197,0.7986387393774287,53,0.14089374213500747,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2206000,0.0,0.7705060497271794,197,0.7987300298715332,53,0.14082987039745778,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2207000,0.0,0.7705060497271794,197,0.798821237627005,53,0.14076605654395913,1371.4665471698115,0.8148148148148148,51.70494339622642,85,1.0
2208000,0.0,0.7705761993546498,197,0.798912362756275,54,0.1409144932893634,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2209000,0.0,0.7705761993546498,197,0.7990034053715704,54,0.14130341588947526,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2210000,0.0,0.7706133067959278,197,0.798862279972067,54,0.1416919865052029,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2211000,0.0,0.7706133067959278,197,0.7985009215405282,54,0.1420802056141618,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2212000,0.0,0.7706133067959278,197,0.798139889875891,54,0.1424680736931037,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2213000,0.0,0.7706133067959278,197,0.7982311170163119,54,0.1426302843543309,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2214000,0.0,0.7706133067959278,197,0.7983222617369651,54,0.14256585903426847,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2215000,0.0,0.7706133067959278,197,0.7984133241494942,54,0.14250149188905883,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2216000,0.0,0.7706133067959278,197,0.7985043043653413,54,0.14243718283994136,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2217000,0.0,0.7706133067959278,197,0.7985952024957473,54,0.14237293180829752,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2218000,0.0,0.7706133067959278,197,0.7986860186517526,54,0.14230873871565058,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2219000,0.0,0.7707814428953389,198,0.7987767529441973,54,0.14224460348366527,1368.1887962962965,0.8181818181818181,50.74744444444445,85,1.0
2220000,0.0,0.770811155464455,198,0.7988674054837217,54,0.14218052603414746,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2221000,0.0,0.770811155464455,198,0.798957976380767,54,0.1421165062890439,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2222000,0.0,0.770811155464455,198,0.7990484657455755,54,0.1420525441704418,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2223000,0.0,0.770811155464455,198,0.799138873688191,54,0.14198863960056862,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2224000,0.0,0.7708846229775118,198,0.7992292003184595,54,0.14192479250179166,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2225000,0.0,0.7708846229775118,198,0.7993194457460293,54,0.1418610027966178,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2226000,0.0,0.7709292148045225,198,0.7991765506566557,54,0.14179727040769324,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2227000,0.0,0.7709292148045225,198,0.7988176476144052,54,0.14173359525780307,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2228000,0.0,0.7709292148045225,198,0.7984590667877441,54,0.141669977269871,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2229000,0.0,0.7709292148045225,198,0.798549411892182,54,0.1416064163669591,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2230000,0.0,0.7709292148045225,198,0.7986397598264781,54,0.1415429124722674,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2231000,0.0,0.7709292148045225,198,0.7987300267573869,54,0.14147946550913373,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2232000,0.0,0.7709292148045225,198,0.7988202127937979,54,0.1414160754010332,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2233000,0.0,0.7711163563458469,199,0.7989103180444049,54,0.1413527420715781,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2234000,0.0,0.7711163563458469,199,0.7990003426177077,54,0.14128946544451745,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2235000,0.0,0.7711700130033776,199,0.7990902866220113,54,0.14122624544373674,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2236000,0.0,0.7711700130033776,199,0.7991801501654273,54,0.14116308199325767,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2237000,0.0,0.7711700130033776,199,0.7992699333558738,54,0.14109997501723776,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2238000,0.0,0.7712706851991661,199,0.7993596363010761,54,0.1410369244399701,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2239000,0.0,0.7713134210573962,199,0.7993957273115084,54,0.14097393018588306,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2240000,0.0,0.7713134210573962,199,0.7990388095902218,54,0.14091099217953995,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2241000,0.0,0.7713134210573962,199,0.7986822104430856,54,0.14084811034563874,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2242000,0.0,0.7713134210573962,199,0.7987131107304882,54,0.14078528460901177,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2243000,0.0,0.7713134210573962,199,0.7988028619687916,54,0.1407225148946254,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2244000,0.0,0.7714870484650934,200,0.7988925332049184,54,0.14065980112757978,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2245000,0.0,0.7714870484650934,200,0.798982124545789,54,0.1405971432331085,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2246000,0.0,0.7714870484650934,200,0.7990716360981336,54,0.14053454113657832,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2247000,0.0,0.7715578695445373,200,0.7991610679684921,54,0.14047199476348884,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2248000,0.0,0.7715899899651429,200,0.7988719198568885,54,0.14040950403947228,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2249000,0.0,0.7715899899651429,200,0.7985166635550281,54,0.14034706889029308,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2250000,0.0,0.7715899899651429,200,0.798161723075862,54,0.1402846892418477,1368.1887962962965,0.8181818181818181,50.74744444444445,86,1.0
2251000,0.0,0.7715899899651429,200,0.7982488659832838,54,0.14022236502016427,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2252000,0.0,0.7715899899651429,200,0.7983384646642483,54,0.14016009615140235,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2253000,0.0,0.771784829036464,201,0.7984279837981013,54,0.14009788256185254,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2254000,0.0,0.7718007069457768,201,0.7985174234907306,54,0.1400357241779363,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2255000,0.0,0.7718007069457768,201,0.7986067838478361,54,0.1399736209262056,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2256000,0.0,0.7718895620094888,201,0.7986960649749304,54,0.13991157273334262,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2257000,0.0,0.7719256909687986,202,0.7987852669773386,54,0.13984957952615953,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2258000,0.0,0.7719369430594519,202,0.7988743899601999,54,0.13978764123159815,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2259000,0.0,0.7719771153774442,202,0.7989634340284667,54,0.13972575777672963,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2260000,0.0,0.7720071812182737,202,0.7989148175015047,54,0.13966392908875425,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2261000,0.0,0.7720071812182737,202,0.7985614279403915,54,0.13960215509500104,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2262000,0.0,0.7720071812182737,202,0.7982083508755864,54,0.1395404357229276,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2263000,0.0,0.7720071812182737,202,0.7982975318864814,54,0.13947877090011973,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2264000,0.0,0.7720071812182737,202,0.7983866341058171,54,0.13941716055429118,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2265000,0.0,0.7720071812182737,202,0.798475657637966,54,0.13935560461328336,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2266000,0.0,0.7722187840813227,203,0.7985646025871165,54,0.13929410300506506,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2267000,0.0,0.7722187840813227,203,0.798653469057273,54,0.13923265565773218,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2268000,0.0,0.7722839952201498,203,0.7987422571522566,54,0.13917126249950745,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2269000,0.0,0.7722839952201498,203,0.7988309669757051,54,0.13910992345874013,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2270000,0.0,0.7722839952201498,203,0.798919598631074,54,0.13904863846390572,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2271000,0.0,0.7724149554953786,203,0.798929492894673,54,0.13898740744360577,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2272000,0.0,0.7724149554953786,203,0.7985778080374534,54,0.13892623032656748,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2273000,0.0,0.7724149554953786,203,0.7982264326639105,54,0.13886510704164348,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2274000,0.0,0.7724149554953786,203,0.7982877962323077,54,0.1388040375178116,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2275000,0.0,0.7724149554953786,203,0.7983764718546134,54,0.13874302168417452,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2276000,0.0,0.7726340784156581,204,0.7984650695449892,54,0.1386820594699595,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2277000,0.0,0.7726685883522504,204,0.7985535894061249,54,0.13862115080451823,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2278000,0.0,0.7726685883522504,204,0.7986420315405298,54,0.13856029561732633,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2279000,0.0,0.7727579151962359,204,0.7987277484236934,54,0.1384994938379833,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2280000,0.0,0.7727579151962359,204,0.7983773861953252,54,0.13843874539621212,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2281000,0.0,0.7727579151962359,204,0.7980273312052343,54,0.13837805022185903,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2282000,0.0,0.7727579151962359,204,0.7981150604956445,54,0.13831740824489325,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2283000,0.0,0.7727579151962359,204,0.7982035010171659,54,0.13825681939540665,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2284000,0.0,0.7729413817220494,205,0.7982918640856501,54,0.1381962836036136,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2285000,0.0,0.7729814652762338,205,0.7983801498027986,54,0.13813580079985063,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2286000,0.0,0.7729814652762338,205,0.7984683582701347,54,0.13807537091457614,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2287000,0.0,0.7729814652762338,205,0.7985564895890043,54,0.1380149938783702,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2288000,0.0,0.7729814652762338,205,0.7986445438605758,54,0.13795466962193426,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2289000,0.0,0.7729814652762338,205,0.7987325211858413,54,0.1378943980760908,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2290000,0.0,0.7729814652762338,205,0.7988204216656158,54,0.13783417917178323,1368.1887962962965,0.8181818181818181,50.74744444444445,87,1.0
2291000,0.0,0.7731931363773079,205,0.7989082454005388,55,0.1381279489868716,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2292000,0.0,0.7731931363773079,205,0.798995992491074,55,0.13850400269321878,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2293000,0.0,0.7732762784981856,205,0.7988843860139149,55,0.1388797283817036,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2294000,0.0,0.7732762784981856,205,0.7985360939744927,55,0.1392551264813159,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2295000,0.0,0.7732762784981856,205,0.7981881054945921,55,0.13930087480810155,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2296000,0.0,0.7732762784981856,205,0.7982585417414793,55,0.13924020067060008,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2297000,0.0,0.7732762784981856,205,0.7983463806883201,55,0.13917957936475828,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2298000,0.0,0.7732762784981856,205,0.7984341431776725,55,0.13911901082160186,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2299000,0.0,0.7732762784981856,205,0.7985218293093191,55,0.13905849497227657,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2300000,0.0,0.7735381517295058,206,0.7986094391828691,55,0.1389980317480479,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2301000,0.0,0.7735381517295058,206,0.7986969728977584,55,0.13893762108030083,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2302000,0.0,0.7735727182625195,206,0.7987844305532502,55,0.13887726290053962,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2303000,0.0,0.7735727182625195,206,0.7988718122484352,55,0.13881695714038741,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2304000,0.0,0.7736370314153084,206,0.7989591180822321,55,0.13875670373158616,1359.506272727273,0.8214285714285714,49.82476363636364,87,1.0
2305000,0.0,0.7736731747463541,207,0.7990463481533878,55,0.1386965026059962,1359.506272727273,0.8214285714285714,49.82476363636364,88,1.0
2306000,0.0,0.7736848915938138,207,0.7991335025604781,55,0.1386363536955961,1359.506272727273,0.8214285714285714,49.82476363636364,88,1.0
2307000,0.0,0.7736848915938138,207,0.7992205814019077,55,0.1385762569324824,1359.506272727273,0.8214285714285714,49.82476363636364,88,1.0
2308000,0.0,0.7736848915938138,207,0.7993075847759107,55,0.13851621224886929,1359.506272727273,0.8214285714285714,49.82476363636364,88,1.0
2309000,0.0,0.7737797323666425,207,0.7993945127805513,56,0.13847478078304618,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2310000,0.0,0.7737797323666425,207,0.7994813655137235,56,0.13884775390449247,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2311000,0.0,0.7738259412271241,207,0.7994599961278203,56,0.13922040422923132,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2312000,0.0,0.7738259412271241,207,0.7991141670366844,56,0.13959273217613732,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2313000,0.0,0.7738259412271241,207,0.7987686370125382,56,0.13996473816336066,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2314000,0.0,0.7738259412271241,207,0.7988556100994464,56,0.14033642260832865,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2315000,0.0,0.7738259412271241,207,0.7989425080385265,56,0.1405300769251713,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2316000,0.0,0.7738259412271241,207,0.7990293309271321,56,0.1404693960000429,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2317000,0.0,0.7738259412271241,207,0.7991160788624487,56,0.14040876745637587,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2318000,0.0,0.7738259412271241,207,0.799202751941494,56,0.14034819122637374,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2319000,0.0,0.7738259412271241,207,0.7992893502611182,56,0.14028766724235703,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2320000,0.0,0.7740548050416495,208,0.7993758739180048,56,0.14022719543676296,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2321000,0.0,0.7740548050416495,208,0.7994623230086704,56,0.14016677574214514,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2322000,0.0,0.7740969878772564,208,0.7995486976294655,56,0.14010640809117345,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2323000,0.0,0.7740969878772564,208,0.7996349978765744,56,0.14004609241663363,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2324000,0.0,0.774163287184347,208,0.7997212238460163,56,0.13998582865142717,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2325000,0.0,0.7741785942777815,208,0.7995359865098438,56,0.139925616728571,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2326000,0.0,0.7741785942777815,208,0.7991922065119238,56,0.13986545658119723,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2327000,0.0,0.7741785942777815,208,0.7988487220201334,56,0.1398053481425529,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2328000,0.0,0.7741785942777815,208,0.7989349911528346,56,0.1397452913459998,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2329000,0.0,0.7741785942777815,208,0.7990213325835113,56,0.13968528612501416,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2330000,0.0,0.7741785942777815,208,0.7991075998924617,56,0.13962533241318636,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2331000,0.0,0.7743776810473472,209,0.7991937931750922,56,0.13956543014422082,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2332000,0.0,0.7744147742462857,209,0.7992799125266453,56,0.13950557925193566,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2333000,0.0,0.7744147742462857,209,0.7993659580422002,56,0.13944577967026245,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2334000,0.0,0.7744147742462857,209,0.7994519298166733,56,0.139386031333246,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2335000,0.0,0.7744147742462857,209,0.7995378279448182,56,0.13932633417504417,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2336000,0.0,0.7744147742462857,209,0.7996236525212262,56,0.13926668812992749,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2337000,0.0,0.7744147742462857,209,0.7997094036403269,56,0.13920709313227903,1361.3339285714287,0.8245614035087719,48.93503571428572,88,1.0
2338000,0.0,0.7745521389968691,209,0.7997950813963881,57,0.13953912500223878,1354.7155263157897,0.8275862068965517,48.07652631578948,88,1.0
2339000,0.0,0.7745521389968691,209,0.7998806858835165,57,0.13990701854003335,1354.7155263157897,0.8275862068965517,48.07652631578948,88,1.0
2340000,0.0,0.7746010709623881,209,0.7995523427848648,57,0.14027459762352504,1354.7155263157897,0.8275862068965517,48.07652631578948,88,1.0
2341000,0.0,0.7746010709623881,209,0.7992107588393932,57,0.14064186265570788,1354.7155263157897,0.8275862068965517,48.07652631578948,88,1.0
2342000,0.0,0.7746010709623881,209,0.7988763290235872,57,0.1408983552671737,1354.7155263157897,0.8275862068965517,48.07652631578948,88,1.0
2343000,0.0,0.7746010709623881,209,0.798962179521526,57,0.1408382164541613,1354.7155263157897,0.8275862068965517,48.07652631578948,89,1.0
2344000,0.0,0.7746010709623881,209,0.7990479567594329,57,0.14077812895663513,1354.7155263157897,0.8275862068965517,48.07652631578948,89,1.0
2345000,0.0,0.7746010709623881,209,0.7991336608310416,57,0.14071809270894317,1354.7155263157897,0.8275862068965517,48.07652631578948,89,1.0
2346000,0.0,0.7747639098529103,210,0.7992192918299267,57,0.14065810764554537,1354.7155263157897,0.8275862068965517,48.07652631578948,89,1.0
2347000,0.0,0.7747740037289684,210,0.7993048498495026,57,0.14059817370101332,1354.7155263157897,0.8275862068965517,48.07652631578948,89,1.0
2348000,0.0,0.7747993961279286,210,0.7991914583207734,57,0.14053829081003016,1354.7155263157897,0.8275862068965517,48.07652631578948,89,1.0
