Time,BlockedArrivalTime,BufferUtilizationMean,CraneManipulations,CraneUtilizationMean,DeliveredBlocks,HandoverUtilizationMean,LeadTimeMean,ServiceLevelMean,TardinessMean,TotalBlocksOnTime,UpstreamUtilizationMean
735000,0.0,0.7205336636047363,67,0.805271249272288,18,0.18553724581659858,1314.3289999999997,0.9444444444444443,3.143611111111112,53,1.0
736000,0.0,0.7205336636047363,67,0.8041767661809358,18,0.1852851236840648,1314.3289999999997,0.9444444444444443,3.143611111111112,53,1.0
737000,0.0,0.7205336636047363,67,0.8044204024900244,18,0.18503368582717514,1314.3289999999997,0.9444444444444443,3.143611111111112,53,1.0
738000,0.0,0.7205336636047363,67,0.8046855035543135,18,0.18478292946395286,1314.3289999999997,0.9444444444444443,3.143611111111112,53,1.0
739000,0.0,0.7205830918046039,68,0.8049498869216232,18,0.18453285182748122,1314.3289999999997,0.9444444444444443,3.143611111111112,53,1.0
740000,0.0,0.7205830918046039,68,0.8052135555025002,18,0.18428345016580178,1314.3289999999997,0.9444444444444443,3.143611111111112,53,1.0
741000,0.0,0.7205469878025386,68,0.8054765121917743,18,0.18403472174181346,1314.3289999999997,0.9444444444444443,3.143611111111112,54,1.0
742000,0.0,0.7205469878025386,68,0.8057387598686647,18,0.18378666383317235,1314.3289999999997,0.9444444444444443,3.143611111111112,54,1.0
743000,0.0,0.7205109099478454,68,0.806000301396885,19,0.18427872646160687,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
744000,0.0,0.7205109099478454,68,0.8062611396247474,19,0.1853752700844753,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
745000,0.0,0.7204824520848272,68,0.8054333504070499,19,0.18646886957980002,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
746000,0.0,0.7204824520848272,68,0.8043533261283919,19,0.18755953678878753,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
747000,0.0,0.7204824520848272,68,0.8032761944302642,19,0.1886472834892293,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
748000,0.0,0.7204824520848272,68,0.8035371045453965,19,0.18913000060125,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
749000,0.0,0.7204824520848272,68,0.8037994906840376,19,0.18887745763000235,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
750000,0.0,0.7204824520848272,68,0.8040611768975323,19,0.18862558819445788,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
751000,0.0,0.7204824520848272,68,0.8043221659827664,19,0.18837438960371095,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
752000,0.0,0.7204824520848272,68,0.8045824607217434,19,0.18812385918117108,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
753000,0.0,0.7204824520848272,68,0.8048420638816841,19,0.187873994264468,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
754000,0.0,0.7203384432670555,69,0.8051009782151239,19,0.18762479220535716,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
755000,0.0,0.720310411783778,69,0.805359206460011,19,0.1873762503696263,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
756000,0.0,0.720310411783778,69,0.805616751339802,19,0.1871283661370026,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
757000,0.0,0.720310411783778,69,0.8058736155635583,19,0.18688113690106056,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
758000,0.0,0.720310411783778,69,0.8061298018260405,19,0.18663456006913073,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
759000,0.0,0.720310411783778,69,0.8063853128078035,19,0.18638863306220899,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
760000,0.0,0.720310411783778,69,0.806640151175289,19,0.18614335331486667,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
761000,0.0,0.7202289839763716,69,0.8068943195809188,19,0.18589871827516136,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
762000,0.0,0.7202493942771083,69,0.8068673016769057,19,0.18565472540454836,1346.5725263157892,0.9473684210526314,2.978157894736843,54,1.0
763000,0.0,0.7202493942771083,69,0.8058094686191022,19,0.18541137217779297,1346.5725263157892,0.8999999999999998,2.978157894736843,53,1.0
764000,0.0,0.7202493942771083,69,0.8047748585444017,19,0.18516865608288324,1346.5725263157892,0.8999999999999998,2.978157894736843,53,1.0
765000,0.0,0.7202493942771083,69,0.8050301366115155,19,0.18492657462094364,1346.5725263157892,0.8999999999999998,2.978157894736843,53,1.0
766000,0.0,0.7202957667405007,70,0.8052847479428845,19,0.18468512530614925,1346.5725263157892,0.8999999999999998,2.978157894736843,53,1.0
767000,0.0,0.7202839524220748,70,0.8055386951471747,19,0.18444430566564068,1346.5725263157892,0.8999999999999998,2.978157894736843,53,1.0
768000,0.0,0.7202839524220748,70,0.8057919808194607,19,0.18420411323943967,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
769000,0.0,0.7202839524220748,70,0.8060446075413146,19,0.1839645455803653,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
770000,0.0,0.7202346280948773,70,0.8062965778808933,19,0.1837256002539509,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
771000,0.0,0.7202346280948773,70,0.8065478943930258,19,0.18348727483836158,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
772000,0.0,0.7202562808911098,70,0.8062450471966967,19,0.1832495669243124,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
773000,0.0,0.7202562808911098,70,0.8052017084962839,19,0.1830124741149872,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
774000,0.0,0.7202562808911098,70,0.8041610666156516,19,0.182775994025958,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
775000,0.0,0.7202562808911098,70,0.8044138419701623,19,0.18254012428510516,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
776000,0.0,0.7202562808911098,70,0.8046659656359274,19,0.18230486253253794,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
777000,0.0,0.7203105592270909,71,0.8049174401299138,19,0.18207020642051588,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
778000,0.0,0.7202960859667168,71,0.8051682679561436,19,0.1818361536133707,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
779000,0.0,0.7202960859667168,71,0.8054184516057771,19,0.18160270178742874,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
780000,0.0,0.7202960859667168,71,0.8056679935571955,19,0.18136984863093414,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
781000,0.0,0.7202960859667168,71,0.8059168962760828,19,0.18113759184397252,1346.5725263157892,0.8999999999999998,2.978157894736843,54,1.0
782000,0.0,0.720237900642125,71,0.8061651622155065,20,0.18213392777135168,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
783000,0.0,0.720237900642125,71,0.806412793815999,20,0.1831785870084586,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
784000,0.0,0.7202071870875895,71,0.8054605729932472,20,0.18422058096623836,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
785000,0.0,0.7202071870875895,71,0.8044341880440686,20,0.1852599198317403,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
786000,0.0,0.7202071870875895,71,0.803410415576229,20,0.18554981018232372,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
787000,0.0,0.7202071870875895,71,0.8036601218003795,20,0.18531401239543152,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
788000,0.0,0.7202071870875895,71,0.8039093616199809,20,0.18507881315432456,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
789000,0.0,0.7202071870875895,71,0.804157969456609,20,0.18484421018288136,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
790000,0.0,0.7202071870875895,71,0.8044059477109439,20,0.18461020121650654,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
791000,0.0,0.7202071870875895,71,0.8046532987715221,20,0.18437678400205798,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
792000,0.0,0.7200741033364023,72,0.8049000250148134,20,0.1841439562977744,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
793000,0.0,0.7200741033364023,72,0.8051461288052961,20,0.18391171587320376,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
794000,0.0,0.7200479388755175,72,0.8053916124955335,20,0.18368006050913185,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
795000,0.0,0.7200479388755175,72,0.8056364784262482,20,0.18344898799751175,1342.9515499999998,0.9047619047619045,2.8292500000000005,54,1.0
796000,0.0,0.7200479388755175,72,0.8058807289263968,20,0.18321849614139354,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
797000,0.0,0.7200479388755175,72,0.806124366313244,20,0.18298858275485486,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
798000,0.0,0.7200479388755175,72,0.8063673928924351,20,0.18275924566293159,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
799000,0.0,0.7199775879772061,72,0.8066098109580694,20,0.18253048270154942,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
800000,0.0,0.7199930137319159,72,0.8066553502739844,20,0.18230229171745577,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
801000,0.0,0.7199930137319159,72,0.8056479816089931,20,0.18207467056815213,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
802000,0.0,0.7199930137319159,72,0.8046431258534216,20,0.1818476171218271,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
803000,0.0,0.7199930137319159,72,0.8048492147645132,20,0.1816211292572898,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
804000,0.0,0.7199930137319159,72,0.8050920136524811,20,0.18139520486390384,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
805000,0.0,0.7199930137319159,72,0.8053342091296433,20,0.18116984184152174,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
806000,0.0,0.7199930137319159,72,0.8055758034426291,20,0.1809450381004198,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
807000,0.0,0.7200737927245228,73,0.8058167988269288,20,0.18072079156123363,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
808000,0.0,0.7200737927245228,73,0.8060571975069624,20,0.18049710015489392,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
809000,0.0,0.7200936094681726,73,0.806297001696148,20,0.1802739618225629,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
810000,0.0,0.7200936094681726,73,0.8065362135969704,20,0.18005137451557104,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
811000,0.0,0.7200936094681726,73,0.8067748354010476,20,0.17982933619535454,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
812000,0.0,0.7200936094681726,73,0.8070128692891984,20,0.17960784483339293,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
813000,0.0,0.7200936094681726,73,0.8072503174315085,20,0.17938689841114738,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
814000,0.0,0.7201441154393461,73,0.807487181987397,20,0.1791664949199994,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
815000,0.0,0.7201910327649111,73,0.8071319696436396,20,0.17894663236118985,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
816000,0.0,0.7201910327649111,73,0.8061425400819189,20,0.17872730874575868,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
817000,0.0,0.7201910327649111,73,0.8051555333513682,20,0.1785085220944848,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
818000,0.0,0.7201910327649111,73,0.8053931833820868,20,0.17829027043782672,1342.9515499999998,0.9047619047619045,2.8292500000000005,55,1.0
819000,0.0,0.7201910327649111,73,0.8056308696873242,20,0.17807255181586326,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
820000,0.0,0.7203852029176411,74,0.8058679760965026,20,0.177855364278235,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
821000,0.0,0.7203852029176411,74,0.8061045047292416,20,0.17763870588408603,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
822000,0.0,0.7203979954514063,74,0.8063404576948432,20,0.1774225747020061,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
823000,0.0,0.7203979954514063,74,0.8065758370923549,20,0.17720696880997322,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
824000,0.0,0.7203979954514063,74,0.8068106450106316,20,0.17699188629529677,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
825000,0.0,0.7204295041943488,74,0.8070448835283971,20,0.17677732525456086,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
826000,0.0,0.7204722029564254,74,0.8063183416507815,20,0.17656328379356814,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
827000,0.0,0.7204722029564254,74,0.8053430606036862,20,0.17634976002728422,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
828000,0.0,0.7204722029564254,74,0.8043701360055807,20,0.17613675207978216,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
829000,0.0,0.7204722029564254,74,0.8046055106312402,20,0.1759242580841876,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
830000,0.0,0.7204722029564254,74,0.8048409952300417,20,0.17571227618262428,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
831000,0.0,0.7204722029564254,74,0.8050759129116664,20,0.1755008045261598,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
832000,0.0,0.7204722029564254,74,0.8053102657208892,20,0.17528984127475192,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
833000,0.0,0.7204722029564254,74,0.8055440556926634,20,0.17507938459719516,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
834000,0.0,0.7207723243930201,75,0.8057772848521795,20,0.1748694326710678,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
835000,0.0,0.7207723243930201,75,0.8060099552149235,20,0.17465998368267938,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
836000,0.0,0.7208360834482311,75,0.8062420687867351,20,0.17445103582701835,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
837000,0.0,0.7208360834482311,75,0.8064736275638654,20,0.17424258730770026,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
838000,0.0,0.7208360834482311,75,0.8067046335330342,20,0.17403463633691632,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
839000,0.0,0.7208360834482311,75,0.8069350886714864,20,0.17382718113538226,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
840000,0.0,0.7208360834482311,75,0.807164994947049,20,0.17362021993228752,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
841000,0.0,0.721043378333013,75,0.8072686808246039,20,0.173413750965245,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
842000,0.0,0.721043378333013,75,0.8063096502053323,20,0.17320777248024088,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
843000,0.0,0.721043378333013,75,0.805352895528139,20,0.1730022827315851,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
844000,0.0,0.721043378333013,75,0.8055835870650087,20,0.17279727998186192,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
845000,0.0,0.721043378333013,75,0.8058137324279552,20,0.17259276250188105,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
846000,0.0,0.7213317976549917,76,0.806043333554327,20,0.17238872857062892,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
847000,0.0,0.7213317976549917,76,0.8062723923723206,20,0.17218517647522052,1342.9515499999998,0.9047619047619045,2.8292500000000005,56,1.0
848000,0.0,0.7213805357593961,76,0.8065009108010345,20,0.17198210451085144,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
849000,0.0,0.7213805357593961,76,0.8067288907505229,20,0.17177951098075017,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
850000,0.0,0.7214673314037496,76,0.8069563341218491,20,0.17157739419613102,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
851000,0.0,0.7215150878282928,76,0.8067534041792173,20,0.17137575247614703,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
852000,0.0,0.7215150878282928,76,0.8058062379863905,20,0.17117458414784348,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
853000,0.0,0.7215150878282928,76,0.8048612932202402,20,0.17097388754611156,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
854000,0.0,0.7215150878282928,76,0.8050881075164271,20,0.1707736610136425,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
855000,0.0,0.7215150878282928,76,0.8053161400231925,20,0.17057390290088187,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
856000,0.0,0.7215150878282928,76,0.8055436395911024,20,0.17037461156598435,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
857000,0.0,0.7215150878282928,76,0.8057706080862875,20,0.1701757853747687,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
858000,0.0,0.7215150878282928,76,0.8059970473661763,20,0.16997742270067312,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
859000,0.0,0.7219782523697661,77,0.8062229592795452,20,0.16977952192471085,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
860000,0.0,0.7219782523697661,77,0.8064483456665695,20,0.16958208143542616,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
861000,0.0,0.722076684896323,77,0.806673208358873,20,0.16938509962885065,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
862000,0.0,0.722076684896323,77,0.8068975491795776,20,0.16918857490845976,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
863000,0.0,0.722076684896323,77,0.8071213699433525,20,0.16899250568512963,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
864000,0.0,0.722076684896323,77,0.8073446724564635,20,0.1687968903770943,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
865000,0.0,0.7223143771925552,77,0.8075674585168213,20,0.16860172740990315,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
866000,0.0,0.722356326708988,77,0.8068319232159176,20,0.16840701521637866,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
867000,0.0,0.722356326708988,77,0.805901058026492,20,0.1682127522365745,1342.9515499999998,0.9047619047619045,2.8292500000000005,57,1.0
868000,0.0,0.722356326708988,77,0.8049723382936618,20,0.16801893691773387,1342.9515499999998,0.8636363636363634,2.8292500000000005,56,1.0
869000,0.0,0.722356326708988,77,0.8051961559337745,20,0.16782556771424803,1342.9515499999998,0.8636363636363634,2.8292500000000005,56,1.0
870000,0.0,0.722356326708988,77,0.8054201315088717,20,0.1676326430876153,1342.9515499999998,0.8636363636363634,2.8292500000000005,56,1.0
871000,0.0,0.722356326708988,77,0.8056435926439436,20,0.1674401615064003,1342.9515499999998,0.8636363636363634,2.8292500000000005,56,1.0
872000,0.0,0.7228472019247448,78,0.8058665411093503,20,0.1672481214461933,1342.9515499999998,0.8636363636363634,2.8292500000000005,56,1.0
873000,0.0,0.7229235910947444,78,0.8060889786673381,20,0.1670565213895701,1342.9515499999998,0.8636363636363634,2.8292500000000005,56,1.0
874000,0.0,0.7229235910947444,78,0.8063109070720859,20,0.166865359826052,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
875000,0.0,0.7230028365417938,78,0.806532328069751,20,0.16667463525206608,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
876000,0.0,0.7230760473568828,78,0.8057371624782629,20,0.16648434617090585,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
877000,0.0,0.7230760473568828,78,0.804818163105788,20,0.16629449109269206,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
878000,0.0,0.7230760473568828,78,0.8039012577106149,20,0.16610506853433382,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
879000,0.0,0.7230760473568828,78,0.8040785276752994,20,0.16591607701948996,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
880000,0.0,0.7230760473568828,78,0.8043012277501993,20,0.16572751507853073,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
881000,0.0,0.7234791279231971,79,0.8045234221223525,20,0.16553938124849965,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
882000,0.0,0.7235602752157048,79,0.8047451125123146,20,0.16535167407307572,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
883000,0.0,0.7235602752157048,79,0.804966300632845,20,0.1651643921025358,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
884000,0.0,0.7235602752157048,79,0.8051869881889507,20,0.16497753389371733,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
885000,0.0,0.7235602752157048,79,0.8054071768779304,20,0.1647910980099812,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
886000,0.0,0.7235602752157048,79,0.805626868389418,20,0.16460508302117505,1342.9515499999998,0.8636363636363634,2.8292500000000005,57,1.0
887000,0.0,0.7238051550639187,79,0.8058460644054256,21,0.16511190800052997,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
888000,0.0,0.7238051550639187,79,0.8060647666003867,21,0.16605220079456903,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
889000,0.0,0.7239021515431149,79,0.8054029322794495,21,0.16699037796163343,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
890000,0.0,0.7239021515431149,79,0.804497735834779,21,0.16792644663383338,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
891000,0.0,0.7239021515431149,79,0.803594571815615,21,0.16886041391125706,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
892000,0.0,0.7239021515431149,79,0.8038141539427734,21,0.1692335113939665,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
893000,0.0,0.7239021515431149,79,0.8040339072655794,21,0.16904397943737862,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
894000,0.0,0.7239021515431149,79,0.8042531688353699,21,0.16885487153600612,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
895000,0.0,0.7239021515431149,79,0.8044719403009305,21,0.1686661862682796,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
896000,0.0,0.7239021515431149,79,0.8046902233036844,21,0.16847792221897664,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
897000,0.0,0.7239021515431149,79,0.804908019477733,21,0.1682900779791865,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
898000,0.0,0.72438244763305,80,0.805125330449897,21,0.1681026521462748,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
899000,0.0,0.72438244763305,80,0.8053421578397566,21,0.16791564332384873,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
900000,0.0,0.7244696013025732,80,0.805558503259692,21,0.16772905012172237,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
901000,0.0,0.7244696013025732,80,0.8057743683149233,21,0.16754287115588223,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
902000,0.0,0.7244696013025732,80,0.8059897546035502,21,0.16735710504845297,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
903000,0.0,0.7246338912569402,80,0.8062046637165912,21,0.16717175042766344,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
904000,0.0,0.7246338912569402,80,0.8064190972380232,21,0.166986805927813,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
905000,0.0,0.72478051279328,80,0.8058195666650277,21,0.16680227018923788,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
906000,0.0,0.72478051279328,80,0.8049299003703045,21,0.16661814185827786,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
907000,0.0,0.72478051279328,80,0.8040421963838918,21,0.16643441958724323,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
908000,0.0,0.72478051279328,80,0.8042580672242634,21,0.16625110203438187,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
909000,0.0,0.7250805464236179,81,0.8044734629731646,21,0.16606818786384658,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
910000,0.0,0.7250805464236179,81,0.804688385197253,21,0.16588567574566268,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
911000,0.0,0.7251951388963951,81,0.8049028354563058,21,0.16570356435569572,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
912000,0.0,0.7251951388963951,81,0.8051168153032567,21,0.16552185237561948,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
913000,0.0,0.7253109068948447,81,0.8046063486514056,21,0.16534053849288416,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
914000,0.0,0.7253109068948447,81,0.8037257991874349,21,0.16515962140068477,1350.3499523809521,0.8695652173913041,2.69452380952381,57,1.0
915000,0.0,0.7253109068948447,81,0.8028471749375437,21,0.16497909979792974,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
916000,0.0,0.7253109068948447,81,0.8030623207527927,21,0.16479897238920974,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
917000,0.0,0.725631997552653,82,0.8032771411902938,21,0.16461923788476668,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
918000,0.0,0.725631997552653,82,0.803491493484399,21,0.1644398950004629,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
919000,0.0,0.725631997552653,82,0.8037053791637315,21,0.1642609424577507,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
920000,0.0,0.725631997552653,82,0.8039187997502669,21,0.16408237898364172,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
921000,0.0,0.725631997552653,82,0.8041317567593688,21,0.1639042033106771,1350.3499523809521,0.8695652173913041,2.69452380952381,58,1.0
922000,0.0,0.7258570120305864,82,0.8043442516998246,22,0.16418055006583773,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
923000,0.0,0.7258570120305864,82,0.8045562860738817,22,0.16508619250585463,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
924000,0.0,0.7259531377291738,82,0.8042863489964697,22,0.16598987447346156,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
925000,0.0,0.7259531377291738,82,0.8034166197446814,22,0.16689160232761938,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
926000,0.0,0.7259531377291738,82,0.8025487694552256,22,0.16779138239981753,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
927000,0.0,0.7259531377291738,82,0.8027618260464766,22,0.16809955763201806,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
928000,0.0,0.7259531377291738,82,0.8029744233427105,22,0.1679183967858595,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
929000,0.0,0.7259531377291738,82,0.8031865628275104,22,0.1677376259933265,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
930000,0.0,0.7259531377291738,82,0.8033982459780769,22,0.16755724399604938,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
931000,0.0,0.7259531377291738,82,0.8036094742652617,22,0.16737724954106542,1348.6235909090906,0.8749999999999998,2.572045454545455,58,1.0
